factor_id,status,observations,rank_ic_mean,ic_mean,icir,long_short_return,long_short_t_stat,long_short_t_stat_method,long_short_observations,turnover,admission
market_beta_252,pass,276664,-0.021429082664877967,-0.0015195958265502348,-0.010517467706355752,0.0032414741678474324,0.4678535963145324,newey_west,68,0.27441322992633416,watch_or_reweight
size_total_market_cap,pass,317008,0.05738245028989959,0.041861263587564874,0.28160099674445244,0.021786983596993315,2.4317413014680036,newey_west,76,0.21145664258091004,research_candidate
value_bm,pass,304294,0.059444644688039824,0.014716033384466917,0.11320448541818667,0.006314637924025351,1.14240817881877,newey_west,74,0.16010452415585363,research_candidate
momentum_12_1,pass,273116,-0.03282813688402453,-0.02035966436952709,-0.1658799756353382,-0.0011748251314785138,-0.21348083840433135,newey_west,64,0.4371694744916575,watch_or_reweight
profitability_roe_ttm,pass,303289,0.001546531926065751,-0.0039190892017964786,-0.0393573295887323,-0.005041534617932272,-0.8354146386685174,newey_west,73,0.1906981191256307,watch_or_reweight
investment_asset_growth,pass,190069,0.01381846368684193,0.006930885531854131,0.09382065626139578,0.0035947157287109783,0.734613084790268,newey_west,63,0.34513765165638366,research_candidate
abnormal_turnover_21_252,pass,288157,0.07707595566689088,0.03886802859256922,0.34147004838455486,0.016064988908291417,3.243315818324736,newey_west,68,0.6469652396137697,research_candidate
