factor_id,status,observations,rank_ic_mean,ic_mean,icir,long_short_return,turnover,admission
market_beta_252,pass,365273,-0.0224897606166463,-0.008634651959974479,-0.060461084435530936,-0.00020748576995227586,0.33327391342608403,watch_or_reweight
size_total_market_cap,pass,407599,0.043876880552625355,0.03254915352461236,0.17151209138915968,0.008870219465529246,0.2613487725086169,research_candidate
value_bm,pass,379165,0.05131158480219129,0.030916663580473777,0.20220778454538935,0.007885415813176942,0.24132463315241034,research_candidate
momentum_12_1,pass,366687,-0.0014258478206593118,0.002680125703573947,0.015935145900025153,0.0015026582835616156,0.4924966354361955,watch_or_reweight
profitability_roe_ttm,pass,310384,0.053687411442388804,0.04429959249389691,0.23222577998161525,0.0031288477411934553,0.25653729992341745,research_candidate
investment_asset_growth,pass,269166,-0.005518351861179136,-0.005110207121636254,-0.05038192566165714,0.0006756939848161841,0.342993980633373,watch_or_reweight
abnormal_turnover_21_252,pass,385198,0.07340762171296582,0.0645539601816514,0.5671491704669767,0.01841146667140107,0.6929586400985803,research_candidate
