factor_id,status,observations,rank_ic_mean,ic_mean,icir,long_short_return,long_short_t_stat,long_short_t_stat_method,long_short_observations,turnover,admission
market_beta_252,pass,70857,-0.019090560834612788,0.004250831946032821,0.051714766018362626,0.0003426040362171382,0.0518542768612657,newey_west,21,0.22842741078865705,watch_or_reweight
size_total_market_cap,pass,99972,-8.675095810669937e-06,-0.001074899479894874,-0.00933971416906784,0.0026460463709087776,0.37746544516366576,newey_west,29,0.22564229895574978,watch_or_reweight
value_bm,pass,94257,0.012860056872788524,-0.011035886122462464,-0.10280588451966685,-0.00502399142851851,-0.6013539894491937,newey_west,29,0.208750846500482,watch_or_reweight
momentum_12_1,pass,58988,0.015141321601350788,0.03135203355102628,0.21766115369359892,0.01737995709439662,1.3246782185678365,newey_west,17,0.40124158691433476,research_candidate
profitability_roe_ttm,pass,94234,0.042767980870544516,0.023131396073330243,0.23192065886543528,0.010853162763742102,1.3889705549500662,newey_west,29,0.2149067756028135,research_candidate
investment_asset_growth,pass,27668,-0.06976995404753356,-0.03422943410078758,-0.21394730336640144,0.0005688284386204859,0.03839066058781892,newey_west,13,0.3204166491822052,watch_or_reweight
abnormal_turnover_21_252,pass,72911,0.03432647679461823,0.024381429945956285,0.23136267711106737,0.00901966735466688,1.24506435569536,newey_west,21,0.6253582367083494,research_candidate
